ID,Chinese,English,MathA,MathB,Society,Nature
12070761,14,14,3,null,13,null
12070839,3,3,13,null,1,null
12071183,15,8,1,null,3,null
12071221,5,2,3,null,1,null
12071244,15,15,15,null,2,null
12071379,10,5,7,null,12,null
12071664,15,13,8,null,14,null
12071875,1,13,3,null,8,null
12072192,15,9,2,null,3,null
12072256,15,2,15,null,12,null
12072320,2,5,13,null,8,null
12072433,13,2,2,null,4,null
12072435,1,11,6,null,9,null
12072471,8,1,11,null,11,null
12072622,11,14,2,null,15,null
12072746,3,13,14,null,0,null
12072906,10,9,1,null,2,null
12072938,12,12,12,null,9,null
12073028,1,4,3,null,2,null
12073476,12,3,11,null,8,null
12073713,13,14,9,null,2,null
12073799,14,13,12,null,4,null
12073826,15,13,4,null,6,null
12073846,6,15,13,null,13,null
12073886,5,4,4,null,6,null
12074238,1,10,2,null,11,null
12074537,8,13,11,null,13,null
12074569,13,11,15,null,2,null
12074718,5,1,15,null,15,null
12074823,5,13,4,null,4,null
12074835,1,14,11,null,11,null
12075145,13,4,11,null,13,null
12075462,13,13,10,null,1,null
12075814,1,13,13,null,9,null
12076004,14,5,12,null,14,null
12076242,4,11,13,null,11,null
12076390,7,15,14,null,8,null
12076525,12,1,15,null,15,null
12076556,9,15,14,null,7,null
12076601,8,10,3,null,3,null
12076962,8,12,12,null,12,null
12077111,15,1,4,null,12,null
12077201,2,14,8,null,9,null
12077305,8,15,14,null,15,null
12077460,15,2,2,null,8,null
12077860,13,5,11,null,12,null
12077879,8,12,5,null,2,null
12078003,8,14,4,null,2,null
12078860,9,12,9,null,12,null
12079103,15,11,3,null,11,null
12079151,15,13,14,null,13,null
12079179,11,8,4,null,14,null
12079274,3,11,9,null,6,null
12079359,15,10,2,null,13,null
12079451,6,12,14,null,13,null
12079624,13,4,2,null,8,null
12079876,2,2,10,null,1,null
12080090,12,13,9,null,11,null
12080147,10,9,13,null,5,null
12080474,9,3,12,null,10,null
12080507,8,3,14,null,9,null
12080508,2,2,1,null,11,null
12081162,4,1,1,null,2,null
12081448,12,3,12,null,15,null
12081792,7,13,11,null,1,null
12081980,2,15,14,null,8,null
12082018,7,3,13,null,6,null
12082092,12,2,1,null,1,null
12082094,11,3,9,null,13,null
12082357,12,10,9,null,9,null
12082479,4,3,14,null,15,null
12082491,14,13,9,null,0,null
12082540,11,13,1,null,2,null
12082676,2,12,8,null,13,null
12082753,11,3,9,null,15,null
12083388,5,10,13,null,13,null
12083422,13,11,2,null,2,null
12083446,8,6,1,null,14,null
12083616,2,15,15,null,12,null
12083813,12,15,13,null,13,null
12084042,13,4,2,null,9,null
12084106,14,7,8,null,2,null
12084175,2,1,2,null,4,null
12084235,2,13,9,null,7,null
12084346,3,4,15,null,3,null
12084588,15,15,3,null,11,null
12084719,15,10,4,null,14,null
12084763,5,2,13,null,11,null
12085025,2,4,2,null,14,null
12085069,15,9,15,null,15,null
12085190,13,4,8,null,5,null
12085379,10,2,7,null,4,null
12085428,14,12,7,null,10,null
12085956,14,12,13,null,12,null
12086259,12,10,15,null,13,null
12086261,13,14,1,null,13,null
12086352,2,7,15,null,14,null
12086428,13,12,12,null,10,null
12086453,2,13,13,null,14,null
12086536,5,9,11,null,12,null
12086664,15,3,14,null,7,null
12086841,7,14,6,null,15,null
12087028,5,15,2,null,4,null
12087424,14,13,3,null,9,null
12087525,1,5,1,null,1,null
12087924,12,12,8,null,15,null
12087938,14,1,12,null,4,null
12087940,4,14,6,null,15,null
12088012,1,12,5,null,1,null
12088289,9,3,14,null,1,null
12088471,15,1,4,null,13,null
12088664,12,14,14,null,13,null
12088854,15,13,4,null,9,null
12088934,15,13,7,null,4,null
12089132,8,14,3,null,15,null
12089374,12,12,5,null,13,null
12089526,9,2,13,null,15,null
12089538,14,13,4,null,4,null
12089819,3,14,14,null,7,null
12089953,7,14,4,null,13,null
12090201,2,15,15,null,14,null
12090282,3,2,15,null,15,null
12090415,13,3,11,null,4,null
12090445,2,15,9,null,12,null
12090638,15,1,1,null,12,null
12090734,12,12,14,null,13,null
12091099,2,12,13,null,13,null
12091428,12,8,1,null,3,null
12091457,12,2,8,null,11,null
12091522,3,1,14,null,11,null
12091592,15,14,12,null,12,null
12091734,14,5,14,null,11,null
12091768,9,12,11,null,14,null
12091880,5,14,9,null,1,null
12091955,11,8,2,null,11,null
12092236,4,1,5,null,15,null
12092247,12,15,8,null,13,null
12092360,3,15,14,null,14,null
12092392,9,14,5,null,11,null
12092964,10,13,4,null,9,null
12093170,4,13,4,null,15,null
12093194,12,15,15,null,14,null
12093524,11,14,5,null,14,null
12093777,2,2,2,null,8,null
12093900,11,14,2,null,13,null
12094012,15,1,11,null,13,null
12094518,14,2,2,null,2,null
12094542,15,2,12,null,3,null
12094585,14,9,4,null,4,null
12094631,15,15,12,null,2,null
12095052,1,11,2,null,15,null
12095143,15,10,4,null,15,null
12095175,2,13,3,null,8,null
12095345,4,12,2,null,15,null
12095415,15,15,9,null,6,null
12095447,3,3,14,null,3,null
12095478,13,15,15,null,15,null
12095587,12,6,15,null,10,null
12095725,13,9,15,null,14,null
12095792,12,13,1,null,3,null
12096015,13,15,11,null,13,null
12096182,13,10,5,null,7,null
12096232,14,1,6,null,15,null
12096326,12,11,3,null,14,null
12096521,15,1,0,null,3,null
12096596,5,8,3,null,10,null
12096658,13,14,4,null,1,null
12097112,4,15,15,null,10,null
12097223,2,15,13,null,8,null
12097328,4,2,11,null,15,null
12097375,1,14,12,null,1,null
12097605,12,15,14,null,2,null
12097709,14,5,3,null,8,null
12098237,4,14,13,null,14,null
12098253,11,11,12,null,11,null
12098287,9,14,7,null,13,null
12098387,13,5,2,null,3,null
12098604,14,11,14,null,15,null
12098619,13,2,12,null,11,null
12098924,2,4,2,null,10,null
12099149,12,14,12,null,4,null
12099485,14,10,12,null,4,null
12099747,2,14,4,null,1,null
12099901,3,5,10,null,15,null
12100164,11,3,10,null,13,null
12100381,9,15,12,null,3,null
12100582,4,5,9,null,11,null
12100670,14,1,9,null,10,null
12100983,15,12,3,null,2,null
12101090,3,13,3,null,11,null
12101110,12,15,14,null,14,null
12101120,8,12,7,null,2,null
12101160,3,15,6,null,11,null
12101335,12,2,4,null,13,null
12101580,14,15,9,null,13,null
12101710,12,3,15,null,2,null
12101769,14,12,2,null,12,null
12101821,4,11,3,null,15,null
12102094,11,8,5,null,15,null
12102165,2,4,6,null,10,null
12102181,7,4,13,null,1,null
12102240,15,15,4,null,1,null
12102555,11,3,14,null,3,null
12102708,15,2,3,null,9,null
12102732,15,10,13,null,2,null
12102779,10,7,14,null,11,null
12102843,12,3,1,null,3,null
12102891,5,10,12,null,5,null
12102983,11,4,12,null,1,null
12103055,1,14,12,null,14,null
12103207,3,6,11,null,8,null
12103209,3,15,14,null,9,null
12103326,15,15,13,null,4,null
12103415,4,4,6,null,15,null
12103696,14,4,4,null,15,null
12104109,8,2,14,null,4,null
12104477,5,9,5,null,2,null
12104558,15,2,15,null,9,null
12104727,1,13,12,null,12,null
12104735,1,1,2,null,12,null
12104802,12,3,11,null,13,null
12104908,2,10,15,null,13,null
12104930,10,11,13,null,10,null
12104932,9,13,5,null,12,null
12104938,8,3,7,null,6,null
12105183,11,12,2,null,3,null
12105229,2,3,2,null,2,null
12105352,4,10,2,null,13,null
12105518,14,14,15,null,13,null
12105677,15,2,1,null,14,null
12105726,1,3,7,null,14,null
12106245,14,9,10,null,7,null
12106313,2,5,4,null,11,null
12106640,8,4,3,null,4,null
12106744,5,2,1,null,11,null
12106830,15,8,15,null,11,null
12107125,6,7,15,null,14,null
12107585,14,13,10,null,4,null
12107595,12,6,14,null,13,null
12107684,7,3,9,null,4,null
12107820,11,4,14,null,1,null
12107904,14,10,7,null,15,null
12107960,11,4,2,null,3,null
12108030,13,11,15,null,3,null
12108109,5,15,1,null,4,null
12108138,1,9,10,null,12,null
12108153,13,10,5,null,8,null
12108181,2,4,10,null,1,null
12108217,8,5,15,null,3,null
12108358,1,14,15,null,11,null
12108420,13,5,9,null,4,null
12108771,14,4,14,null,13,null
12108779,15,13,9,null,1,null
12108889,11,13,2,null,15,null
12108918,5,12,9,null,3,null
12108996,7,3,5,null,14,null
12109233,7,13,13,null,12,null
12109517,14,4,10,null,14,null
12109562,11,13,15,null,0,null
12109644,14,10,12,null,10,null
12109821,5,11,14,null,12,null
12109874,4,10,15,null,13,null
12110140,2,13,10,null,9,null
12110209,2,3,15,null,14,null
12110312,8,14,15,null,1,null
12110430,2,2,2,null,12,null
12110488,9,15,3,null,15,null
12110586,2,14,4,null,13,null
12110667,2,12,4,null,2,null
12110719,14,12,11,null,2,null
12111009,1,5,5,null,5,null
12111227,12,15,15,null,14,null
12111254,14,15,14,null,5,null
12111396,14,1,14,null,4,null
12111410,1,15,11,null,14,null
12111454,14,8,5,null,2,null
12111562,5,15,1,null,1,null
12111652,12,3,13,null,4,null
12112077,5,14,1,null,12,null
12112340,13,12,1,null,14,null
12112808,1,3,15,null,1,null
12112885,6,14,14,null,5,null
12113150,8,12,10,null,9,null
12113250,12,2,5,null,4,null
12113652,12,4,15,null,13,null
12113817,4,14,14,null,10,null
12113827,8,5,14,null,9,null
12114011,12,13,1,null,15,null
12114559,12,14,14,null,12,null
12114675,3,8,5,null,15,null
12114717,10,4,4,null,1,null
12114903,3,13,11,null,10,null
12114959,2,9,10,null,9,null
12115048,10,14,7,null,12,null
12115078,13,15,13,null,3,null
12115100,7,13,6,null,14,null
12115194,9,13,12,null,12,null
12115203,4,15,1,null,9,null
12115347,1,12,14,null,4,null
12115785,14,4,3,null,2,null
12115910,9,14,3,null,14,null
12116155,2,8,13,null,1,null
12116249,5,3,13,null,12,null
12116282,6,11,8,null,10,null
12116302,10,8,13,null,4,null
12116354,2,3,11,null,13,null
12116414,9,5,2,null,3,null
12116860,2,4,2,null,10,null
12117189,13,13,5,null,12,null
12117307,2,9,12,null,15,null
12117320,13,4,11,null,13,null
12117476,13,1,9,null,11,null
12117626,11,15,5,null,1,null
12117746,14,4,6,null,11,null
12117769,7,14,14,null,10,null
12117967,5,12,15,null,14,null
12117973,2,15,1,null,15,null
12118074,15,14,8,null,3,null
12118556,15,3,14,null,15,null
12118648,4,14,13,null,2,null
12118676,10,2,5,null,4,null
12118769,2,3,4,null,3,null
12119073,11,14,12,null,8,null
12119114,2,14,11,null,11,null
12119139,1,15,2,null,15,null
12119287,14,4,1,null,14,null
12119437,12,8,14,null,1,null
12120169,3,13,1,null,15,null
12120301,2,2,14,null,11,null
12120376,7,9,11,null,12,null
12120401,8,15,12,null,13,null
12120627,1,14,10,null,15,null
12120652,12,4,1,null,9,null
12120751,12,6,3,null,12,null
12121404,12,7,12,null,12,null
12121486,2,11,2,null,6,null
12122128,15,13,12,null,2,null
12122163,14,13,15,null,14,null
12122306,12,14,13,null,14,null
12122367,4,13,12,null,4,null
12122383,5,10,12,null,14,null
12122834,2,11,13,null,12,null
12122913,14,4,14,null,15,null
12122994,9,3,2,null,5,null
12123032,13,11,12,null,15,null
12123415,13,2,14,null,1,null
12123479,3,6,14,null,8,null
12123884,13,14,13,null,2,null
12123991,14,13,14,null,9,null
12124087,13,12,13,null,12,null
12124107,11,4,4,null,15,null
12124127,11,15,14,null,1,null
12124144,11,13,15,null,5,null
12124841,4,8,8,null,9,null
12125029,14,13,12,null,0,null
12125037,15,13,2,null,11,null
12125264,14,10,11,null,3,null
12125391,4,14,9,null,3,null
12125636,3,5,4,null,7,null
12125876,1,4,9,null,14,null
12126117,4,10,5,null,5,null
12126251,10,1,2,null,5,null
12126478,3,3,13,null,3,null
12126582,15,10,2,null,3,null
12126694,5,1,15,null,11,null
12126790,12,2,1,null,5,null
12126797,12,13,11,null,5,null
12127048,4,11,3,null,14,null
12127294,8,12,8,null,1,null
12127469,13,2,6,null,12,null
12127538,9,13,1,null,11,null
12127691,12,1,1,null,15,null
12127911,11,13,5,null,2,null
12128034,10,2,14,null,11,null
12128495,3,8,1,null,2,null
12128810,10,1,9,null,11,null
12128814,14,2,1,null,2,null
12128912,14,7,13,null,12,null
12129082,8,10,5,null,4,null
12129309,10,12,1,null,15,null
12129323,8,1,14,null,4,null
12129945,11,4,2,null,3,null
12130646,4,15,12,null,4,null
12131350,4,5,5,null,5,null
12131359,10,13,2,null,9,null
12131656,2,3,1,null,14,null
12131778,12,13,12,null,15,null
12131826,1,6,2,null,14,null
12131900,11,9,2,null,12,null
12132039,12,14,11,null,15,null
12132077,1,7,9,null,6,null
12132202,3,12,9,null,12,null
12132369,3,1,15,null,10,null
12132466,8,3,13,null,14,null
12132593,13,2,8,null,14,null
12132930,15,13,12,null,5,null
12132951,5,5,8,null,4,null
12133062,13,15,11,null,12,null
12133335,11,4,14,null,2,null
12133386,6,14,12,null,8,null
12133534,13,11,4,null,9,null
12133660,13,4,15,null,4,null
12133743,3,12,15,null,2,null
12134059,3,10,14,null,12,null
12134372,10,8,9,null,1,null
12134406,10,3,14,null,4,null
12135009,12,2,9,null,14,null
12135178,15,1,13,null,13,null
12135299,14,12,4,null,13,null
12135411,3,2,10,null,1,null
12136420,13,2,1,null,3,null
12136476,15,15,15,null,12,null
12136750,5,11,14,null,4,null
12137154,14,13,8,null,4,null
12137167,10,13,8,null,1,null
12137281,2,2,4,null,11,null
12137674,12,14,2,null,1,null
12137807,12,4,14,null,10,null
12137888,13,1,14,null,15,null
12138028,2,5,13,null,5,null
12138117,1,5,15,null,11,null
12138129,13,14,15,null,1,null
12138226,14,15,12,null,12,null
12138605,5,13,10,null,3,null
12138939,11,4,4,null,2,null
12138953,13,12,11,null,15,null
12138978,4,14,6,null,3,null
12139025,2,13,11,null,2,null
12139214,7,2,14,null,13,null
12139560,1,6,15,null,2,null
12139637,9,1,3,null,12,null
12139864,12,8,13,null,3,null
12139899,14,15,14,null,11,null
12139951,14,9,15,null,15,null
12140222,15,6,10,null,2,null
12140329,10,13,2,null,10,null
12140362,1,14,10,null,8,null
12140405,10,3,5,null,12,null
12140546,10,14,2,null,11,null
12140774,3,14,14,null,13,null
12140782,3,4,13,null,2,null
12140788,3,5,2,null,8,null
12140828,15,11,5,null,15,null
12140860,13,4,13,null,11,null
12140888,15,13,5,null,12,null
12140906,1,14,15,null,9,null
12141047,12,2,12,null,2,null
12141048,14,8,7,null,14,null
12141318,4,11,13,null,3,null
12141372,12,9,1,null,11,null
12141436,6,3,1,null,6,null
12141491,10,2,12,null,11,null
12141784,4,4,15,null,13,null
12141842,13,9,3,null,13,null
12141924,12,2,5,null,13,null
12141952,12,3,14,null,10,null
12141959,9,14,15,null,4,null
12142118,13,14,7,null,13,null
12142327,15,12,13,null,4,null
12142334,3,2,14,null,9,null
12142378,2,9,14,null,15,null
12142552,3,12,12,null,14,null
12142722,5,11,14,null,13,null
12142740,14,4,8,null,2,null
12142817,2,15,15,null,3,null
12142897,1,2,14,null,13,null
12142938,9,14,8,null,9,null
12142984,3,14,8,null,8,null
12142994,9,4,4,null,10,null
12143031,2,12,13,null,1,null
12143121,2,4,2,null,2,null
12143230,14,12,4,null,3,null
12143331,1,1,14,null,14,null
12143611,15,14,4,null,2,null
12143675,13,15,2,null,13,null
12143819,10,13,11,null,3,null
12143996,4,2,9,null,5,null
12144077,14,15,9,null,12,null
12144090,14,8,8,null,13,null
12144096,9,3,3,null,14,null
12144161,9,10,14,null,7,null
12144510,12,13,12,null,2,null
12144576,11,15,12,null,3,null
12145099,12,8,1,null,2,null
12145134,13,15,4,null,2,null
12145228,2,13,11,null,12,null
12145882,14,15,3,null,15,null
12145895,1,14,14,null,12,null
12146069,13,4,6,null,8,null
12146099,11,2,2,null,15,null
12146293,12,13,4,null,12,null
12146351,2,2,3,null,13,null
12146585,14,14,14,null,15,null
12146680,1,10,15,null,8,null
12146687,6,14,5,null,14,null
12146706,14,11,2,null,12,null
12146967,2,5,6,null,14,null
12147294,15,15,15,null,8,null
12147556,15,9,9,null,2,null
12147640,12,15,4,null,14,null
12147891,4,2,14,null,4,null
12147935,13,15,5,null,14,null
12148095,14,4,4,null,8,null
12148260,2,2,14,null,15,null
12148373,14,13,14,null,14,null
12148387,13,9,4,null,14,null
12148705,14,2,1,null,12,null
12148986,8,10,12,null,4,null
12149076,2,15,14,null,15,null
12149102,1,12,14,null,15,null
12149111,14,14,9,null,1,null
12149531,5,8,8,null,5,null
12149542,12,3,4,null,14,null
12149547,1,8,13,null,12,null
12149608,11,4,5,null,11,null
12150361,3,12,14,null,3,null
12150429,14,14,9,null,11,null
12150538,11,5,10,null,2,null
12150541,4,8,1,null,8,null
12150706,5,2,8,null,9,null
12150740,12,13,12,null,15,null
12151254,14,12,1,null,9,null
12151319,6,11,12,null,5,null
12151480,12,4,13,null,1,null
12151618,15,12,14,null,12,null
12151653,10,6,7,null,11,null
12151942,5,13,15,null,13,null
12151995,2,3,3,null,4,null
12152063,13,14,2,null,15,null
12152258,9,1,2,null,14,null
12152369,15,4,12,null,4,null
12152450,9,14,14,null,15,null
12152486,13,3,2,null,12,null
12152544,9,11,5,null,11,null
12152587,12,15,2,null,2,null
12152614,4,11,13,null,9,null
12152741,13,4,1,null,3,null
12152779,4,7,12,null,7,null
12152816,15,2,14,null,5,null
12152867,11,13,14,null,4,null
12152918,12,1,14,null,15,null
12153089,4,13,11,null,4,null
12153119,0,15,6,null,9,null
12153184,4,10,3,null,3,null
12153221,15,9,1,null,3,null
12153538,1,15,12,null,3,null
12153544,8,3,10,null,4,null
12153658,13,5,14,null,8,null
12153816,15,1,12,null,11,null
12153878,12,4,12,null,2,null
12153910,11,1,13,null,9,null
12154227,2,14,5,null,11,null
12154292,1,1,4,null,7,null
12154594,3,10,1,null,12,null
12154963,5,15,3,null,13,null
12155586,2,6,13,null,15,null
12155660,13,11,13,null,2,null
12155674,5,2,14,null,11,null
12155763,4,3,4,null,4,null
12155906,12,11,14,null,15,null
12155914,13,1,14,null,14,null
12156052,12,1,2,null,2,null
12156089,15,11,4,null,13,null
12156300,11,10,15,null,9,null
12156491,5,10,15,null,2,null
12156737,13,12,2,null,12,null
12157008,11,8,4,null,12,null
12157159,15,8,14,null,4,null
12157168,13,11,9,null,11,null
12157565,2,14,14,null,3,null
12157836,15,15,9,null,4,null
12158200,6,4,2,null,15,null
12158591,12,14,1,null,10,null
12158647,6,11,2,null,14,null
12158944,7,15,12,null,13,null
12158968,11,10,8,null,8,null
12159007,10,12,14,null,1,null
12159273,4,12,14,null,13,null
12159298,1,2,1,null,5,null
12159390,15,13,12,null,5,null
12159541,4,14,13,null,14,null
12159576,15,13,10,null,6,null
12159666,3,12,4,null,13,null
12159721,3,15,14,null,7,null
12160140,14,13,7,null,14,null
12160298,5,14,6,null,13,null
12160385,1,15,14,null,9,null
12160509,13,3,15,null,14,null
12160631,4,15,4,null,9,null
12160683,2,9,3,null,12,null
12160989,14,15,3,null,8,null
12161245,5,8,13,null,1,null
12161330,6,1,9,null,2,null
12161385,1,4,14,null,2,null
12161405,14,2,12,null,2,null
12161459,1,9,14,null,14,null
12161463,12,12,11,null,5,null
12161837,3,13,13,null,6,null
12161847,13,2,9,null,5,null
12161881,12,14,10,null,3,null
12161929,4,3,15,null,6,null
12161945,12,12,14,null,11,null
12162003,5,4,8,null,5,null
12162096,2,9,14,null,10,null
12162184,14,3,1,null,12,null
12162313,12,1,12,null,11,null
12162347,4,4,4,null,14,null
12162395,1,9,8,null,4,null
12162460,5,14,9,null,7,null
12162801,1,12,6,null,15,null
12162963,9,11,9,null,11,null
12162971,12,10,12,null,11,null
12163008,14,15,15,null,10,null
12163355,11,2,14,null,1,null
12163616,2,2,2,null,10,null
12163784,9,10,2,null,3,null
12164219,7,12,3,null,14,null
12164310,14,3,8,null,5,null
12164464,12,12,14,null,5,null
12165328,13,7,11,null,7,null
12165496,2,2,8,null,9,null
12165687,15,14,13,null,2,null
12165728,5,4,10,null,14,null
